CODIGO,NOMBRES Y APELLIDOS,ESCUELA PROFESIONAL,PUNTAJE,ORDEN DE MÉRITO,RESULTADO
653147,,,,,ALCANZÓ VACANTE
656221,,,,,
649678,,,,,ALCANZÓ VACANTE
652598,,,,,
650870,,,,,
650336,,,,,
593052,,,,,ALCANZÓ VACANTE
659112,,,,,ALCANZÓ VACANTE
654431,,,,,
654508,,,,,
646133,,,,,
654159,,,,,
647149,,,,,
654323,,,,,Articulo N° 5 del Reglamento de Admisión 2026-II
645954,,,,,
659237,,,,,
571321,,,,,
653558,,,,,
657752,,,,,Articulo N° 5 del Reglamento de Admisión 2026-II
653225,,,,,
577027,,,,,
657648,,,,,
646043,,,,,ALCANZÓ VACANTE
657272,,,,,
655068,,,,,
658600,,,,,
649935,,,,,
647468,,,,,
653049,,,,,
659216,,,,,
594642,,,,,
655525,,,,,
573007,,,,,
657757,,,,,
651433,,,,,
650092,,,,,
655964,,,,,
651666,,,,,
659316,,,,,
569009,,,,,
645336,,,,,
650668,,,,,
653327,,,,,
651290,,,,,
647644,,,,,
646512,,,,,
656243,,,,,
647614,,,,,
651178,,,,,ALCANZÓ VACANTE
655688,,,,,
562562,,,,,
575394,,,,,
658397,,,,,
657909,,,,,
652637,,,,,
659011,,,,,
656142,,,,,
569209,,,,,
646939,,,,,
647385,,,,,
658421,,,,,
646376,,,,,
654064,,,,,
659823,,,,,
588014,,,,,
646950,,,,,ALCANZÓ VACANTE
579613,,,,,
653683,,,,,
657245,,,,,
654374,,,,,
572475,,,,,
656013,,,,,
645108,,,,,
657449,,,,,
580033,,,,,
647954,,,,,
659753,,,,,
645977,,,,,
645765,,,,,
657141,,,,,
654839,,,,,ALCANZÓ VACANTE
659188,,,,,
658676,,,,,
653250,,,,,
653297,,,,,
652868,,,,,ALCANZÓ VACANTE
569055,,,,,
568009,,,,,
659319,,,,,
650460,,,,,
580500,,,,,
655094,,,,,ALCANZÓ VACANTE
650850,,,,,
646773,,,,,
654429,,,,,ALCANZÓ VACANTE
656396,,,,,
657964,,,,,
650970,,,,,ALCANZÓ VACANTE
650729,,,,,
657523,,,,,
657217,,,,,
656476,,,,,
588832,,,,,ALCANZÓ VACANTE
645892,,,,,
646644,,,,,
657857,,,,,
555259,,,,,
651948,,,,,
647070,,,,,
649359,,,,,ALCANZÓ VACANTE
658517,,,,,
659902,,,,,
656676,,,,,
645469,,,,,
654319,,,,,
645662,,,,,
655658,,,,,
652894,,,,,
650477,,,,,
645711,,,,,
559724,,,,,
648740,,,,,
650963,,,,,
651872,,,,,
647134,,,,,
657779,,,,,
576299,,,,,
646572,,,,,
651611,,,,,
568564,,,,,
571548,,,,,
657502,,,,,Articulo N° 5 del Reglamento de Admisión 2026-II
649615,,,,,
654960,,,,,
653227,,,,,
657778,,,,,
654091,,,,,
551813,,,,,ALCANZÓ VACANTE
571155,,,,,
655070,,,,,
649479,,,,,
657988,,,,,
654250,,,,,
652817,,,,,ALCANZÓ VACANTE
653987,,,,,ALCANZÓ VACANTE
653200,,,,,
553733,,,,,
656911,,,,,
594977,,,,,
658130,,,,,
657322,,,,,
650789,,,,,
659496,,,,,
648474,,,,,
656737,,,,,
659904,,,,,
658341,,,,,
658781,,,,,
646718,,,,,
657759,,,,,AUSENTE
650475,,,,,
653567,,,,,
653450,,,,,
646565,,,,,
646417,,,,,
653656,,,,,
654403,,,,,
659802,,,,,
647327,,,,,
658396,,,,,
654276,,,,,
658808,,,,,
654760,,,,,ALCANZÓ VACANTE
657653,,,,,Articulo N° 5 del Reglamento de Admisión 2026-II
659930,,,,,
654990,,,,,
653125,,,,,
567636,,,,,
648141,,,,,
647578,,,,,
654428,,,,,
646848,,,,,
652849,,,,,
659721,,,,,
574013,,,,,
654884,,,,,
648462,,,,,
658678,,,,,
659702,,,,,
645592,,,,,
658471,,,,,
648275,,,,,
654144,,,,,
650972,,,,,
653877,,,,,
654731,,,,,
592468,,,,,AUSENTE - Articulo N° 5 del Reglamento de Admisión 2026-II
777863,,,,,ALCANZÓ VACANTE
743420,,,,,ALCANZÓ VACANTE
825206,,,,,
685635,,,,,
809037,,,,,
844175,,,,,ALCANZÓ VACANTE
781090,,,,,
843551,,,,,ALCANZÓ VACANTE
810077,,,,,ALCANZÓ VACANTE
787870,,,,,ALCANZÓ VACANTE
692676,,,,,ALCANZÓ VACANTE
778664,,,,,
692819,,,,,ALCANZÓ VACANTE
726103,,,,,
712110,,,,,ALCANZÓ VACANTE
812407,,,,,ALCANZÓ VACANTE
766754,,,,,ALCANZÓ VACANTE
702123,,,,,ALCANZÓ VACANTE
755587,,,,,ALCANZÓ VACANTE
802463,,,,,
754429,,,,,ALCANZÓ VACANTE
696133,,,,,
787084,,,,,
714648,,,,,ALCANZÓ VACANTE
728997,,,,,ALCANZÓ VACANTE
781859,,,,,ALCANZÓ VACANTE
685486,,,,,
810840,,,,,
688847,,,,,ALCANZÓ VACANTE
793135,,,,,ALCANZÓ VACANTE
747243,,,,,
820915,,,,,
838291,,,,,ALCANZÓ VACANTE
840136,,,,,
809826,,,,,ALCANZÓ VACANTE
776768,,,,,ALCANZÓ VACANTE
685631,,,,,ALCANZÓ VACANTE
838047,,,,,ALCANZÓ VACANTE
752509,,,,,
707007,,,,,ALCANZÓ VACANTE
720738,,,,,ALCANZÓ VACANTE
772490,,,,,ALCANZÓ VACANTE
809567,,,,,ALCANZÓ VACANTE
834680,,,,,ALCANZÓ VACANTE
818311,,,,,ALCANZÓ VACANTE
759763,,,,,ALCANZÓ VACANTE
686639,,,,,ALCANZÓ VACANTE
686540,,,,,ALCANZÓ VACANTE
817749,,,,,ALCANZÓ VACANTE
720506,,,,,
794150,,,,,
715088,,,,,
719848,,,,,
776403,,,,,ALCANZÓ VACANTE
746836,,,,,ALCANZÓ VACANTE
708839,,,,,ALCANZÓ VACANTE
800927,,,,,
814811,,,,,
686042,,,,,ALCANZÓ VACANTE
787966,,,,,
817264,,,,,ALCANZÓ VACANTE
840394,,,,,ALCANZÓ VACANTE
816011,,,,,ALCANZÓ VACANTE
703398,,,,,ALCANZÓ VACANTE
816494,,,,,
776396,,,,,
689289,,,,,
735379,,,,,
776695,,,,,
728085,,,,,ALCANZÓ VACANTE
733810,,,,,
781235,,,,,ALCANZÓ VACANTE
723581,,,,,ALCANZÓ VACANTE
756149,,,,,ALCANZÓ VACANTE
736671,,,,,ALCANZÓ VACANTE
698253,,,,,ALCANZÓ VACANTE
778730,,,,,ALCANZÓ VACANTE
690797,,,,,ALCANZÓ VACANTE
807516,,,,,ALCANZÓ VACANTE
787517,,,,,ALCANZÓ VACANTE
826608,,,,,
828706,,,,,
798622,,,,,ALCANZÓ VACANTE
766528,,,,,
788809,,,,,
702883,,,,,
708267,,,,,
740410,,,,,ALCANZÓ VACANTE
722501,,,,,ALCANZÓ VACANTE
766417,,,,,ALCANZÓ VACANTE
687836,,,,,
772925,,,,,ALCANZÓ VACANTE
795424,,,,,
717159,,,,,ALCANZÓ VACANTE
795670,,,,,ALCANZÓ VACANTE
689144,,,,,
759409,,,,,ALCANZÓ VACANTE
782356,,,,,ALCANZÓ VACANTE
840203,,,,,ALCANZÓ VACANTE
754172,,,,,
736262,,,,,ALCANZÓ VACANTE
691745,,,,,
687644,,,,,
773485,,,,,
705783,,,,,
694718,,,,,
837553,,,,,ALCANZÓ VACANTE
791426,,,,,
722893,,,,,ALCANZÓ VACANTE
709099,,,,,
728518,,,,,
709843,,,,,
763699,,,,,ALCANZÓ VACANTE
698962,,,,,
745347,,,,,
756099,,,,,ALCANZÓ VACANTE
703742,,,,,ALCANZÓ VACANTE
760490,,,,,
762286,,,,,
733028,,,,,
740133,,,,,
727929,,,,,
783875,,,,,
705132,,,,,
836891,,,,,
809374,,,,,
811509,,,,,
816928,,,,,
814930,,,,,
766847,,,,,Articulo N° 5 del Reglamento de Admisión 2026-II
744458,,,,,
690357,,,,,
777317,,,,,
745426,,,,,
838856,,,,,
727632,,,,,
765633,,,,,
759268,,,,,
825463,,,,,
788935,,,,,
765969,,,,,
790165,,,,,
704743,,,,,
715332,,,,,
830840,,,,,Articulo N° 5 del Reglamento de Admisión 2026-II
733548,,,,,ALCANZÓ VACANTE
692998,,,,,
707563,,,,,
725351,,,,,
735489,,,,,
732840,,,,,
755396,,,,,
699893,,,,,
703427,,,,,
739574,,,,,Articulo N° 5 del Reglamento de Admisión 2026-II
818003,,,,,
724769,,,,,ALCANZÓ VACANTE
694862,,,,,
740476,,,,,
797649,,,,,ALCANZÓ VACANTE
714970,,,,,
799469,,,,,
700638,,,,,
715152,,,,,
705228,,,,,
687117,,,,,
743272,,,,,ALCANZÓ VACANTE
705661,,,,,
837892,,,,,
817615,,,,,
740183,,,,,
780486,,,,,
791172,,,,,
765706,,,,,
740101,,,,,
753389,,,,,
772937,,,,,
814886,,,,,
819013,,,,,
824180,,,,,
793428,,,,,
777887,,,,,
749301,,,,,
724161,,,,,
787263,,,,,AUSENTE
785445,,,,,
707238,,,,,
746514,,,,,
717025,,,,,
773982,,,,,
824918,,,,,
843136,,,,,
816404,,,,,
820742,,,,,Articulo N° 5 del Reglamento de Admisión 2026-II
749176,,,,,
728082,,,,,
836731,,,,,
749039,,,,,
763139,,,,,
736679,,,,,
734622,,,,,
757079,,,,,
790473,,,,,
805051,,,,,
776296,,,,,
775799,,,,,
773614,,,,,
712815,,,,,ALCANZÓ VACANTE
685298,,,,,
764409,,,,,
685526,,,,,
715070,,,,,
789315,,,,,
758425,,,,,
722817,,,,,
688804,,,,,
717139,,,,,
800587,,,,,ALCANZÓ VACANTE
790764,,,,,
804090,,,,,
832031,,,,,ALCANZÓ VACANTE
814956,,,,,ALCANZÓ VACANTE
840359,,,,,
803426,,,,,ALCANZÓ VACANTE
758753,,,,,
767650,,,,,
754799,,,,,
822889,,,,,
742620,,,,,
806280,,,,,
805647,,,,,
779338,,,,,
698064,,,,,
763665,,,,,
781639,,,,,
694463,,,,,
777034,,,,,
708718,,,,,
827020,,,,,
709796,,,,,
807401,,,,,
798386,,,,,
700189,,,,,
798174,,,,,ALCANZÓ VACANTE
777700,,,,,
742707,,,,,
793525,,,,,
689026,,,,,
708166,,,,,
689589,,,,,Articulo N° 5 del Reglamento de Admisión 2026-II
756143,,,,,ALCANZÓ VACANTE
714553,,,,,
800164,,,,,
690329,,,,,
788867,,,,,
717802,,,,,
754658,,,,,
763517,,,,,
708381,,,,,ALCANZÓ VACANTE
816032,,,,,
737766,,,,,
686756,,,,,
806069,,,,,
750228,,,,,
833086,,,,,
738202,,,,,
826430,,,,,
691371,,,,,ALCANZÓ VACANTE
692012,,,,,
831832,,,,,
699745,,,,,
827675,,,,,
844176,,,,,
764443,,,,,ALCANZÓ VACANTE
686749,,,,,
801186,,,,,
698124,,,,,
816865,,,,,
780770,,,,,
787567,,,,,
810468,,,,,
691819,,,,,
732915,,,,,
696501,,,,,
839398,,,,,
756853,,,,,
705839,,,,,
775766,,,,,
719099,,,,,AUSENTE
844492,,,,,
721477,,,,,
811499,,,,,
727295,,,,,
716013,,,,,
789600,,,,,ALCANZÓ VACANTE
727798,,,,,
750457,,,,,ALCANZÓ VACANTE
751238,,,,,
806209,,,,,
824362,,,,,
822541,,,,,
711248,,,,,
773234,,,,,
690925,,,,,ALCANZÓ VACANTE
816708,,,,,
794267,,,,,
844153,,,,,
720741,,,,,ALCANZÓ VACANTE
727919,,,,,
728846,,,,,
770510,,,,,
713120,,,,,
777139,,,,,
775205,,,,,
757449,,,,,
826769,,,,,
714909,,,,,
787345,,,,,
716611,,,,,
799058,,,,,ALCANZÓ VACANTE
751206,,,,,
777411,,,,,ALCANZÓ VACANTE
692933,,,,,
775578,,,,,
695807,,,,,
747848,,,,,
688284,,,,,
708876,,,,,
711144,,,,,Articulo N° 5 del Reglamento de Admisión 2026-II
714118,,,,,
713070,,,,,
807290,,,,,
723921,,,,,
717799,,,,,
749746,,,,,
844144,,,,,
739398,,,,,
786261,,,,,
710131,,,,,
794589,,,,,
759613,,,,,
844280,,,,,
759218,,,,,
802301,,,,,ALCANZÓ VACANTE
762401,,,,,
713264,,,,,
787937,,,,,
774655,,,,,
689505,,,,,
694795,,,,,
719887,,,,,
759540,,,,,ALCANZÓ VACANTE
844141,,,,,Articulo N° 5 del Reglamento de Admisión 2026-II
721456,,,,,
697231,,,,,
814690,,,,,
753681,,,,,
800764,,,,,
695819,,,,,
793146,,,,,
768662,,,,,
776057,,,,,
813497,,,,,
731074,,,,,AUSENTE
700672,,,,,
724388,,,,,
687055,,,,,
788514,,,,,
754474,,,,,
764523,,,,,
690040,,,,,ALCANZÓ VACANTE
808300,,,,,
709199,,,,,
833916,,,,,
736778,,,,,
728771,,,,,
716048,,,,,
714561,,,,,
740587,,,,,
797291,,,,,
708153,,,,,
806582,,,,,
761768,,,,,
830076,,,,,ALCANZÓ VACANTE
798777,,,,,
787085,,,,,
718695,,,,,
787903,,,,,AUSENTE
714454,,,,,
754137,,,,,
774758,,,,,
766876,,,,,
697175,,,,,
792913,,,,,
831198,,,,,
841877,,,,,
740147,,,,,
811834,,,,,
797692,,,,,
750310,,,,,
688319,,,,,
801670,,,,,
828387,,,,,
797325,,,,,
777107,,,,,
711399,,,,,
774622,,,,,
706142,,,,,ALCANZÓ VACANTE
715932,,,,,
799184,,,,,
829960,,,,,
797451,,,,,
721266,,,,,
807108,,,,,
812541,,,,,
807152,,,,,
789830,,,,,
734785,,,,,
762383,,,,,
730071,,,,,
699408,,,,,
711836,,,,,ALCANZÓ VACANTE
740700,,,,,ALCANZÓ VACANTE
694945,,,,,
731505,,,,,
687535,,,,,
754509,,,,,
814371,,,,,ALCANZÓ VACANTE
738431,,,,,
695547,,,,,
710052,,,,,
732884,,,,,
804572,,,,,
689464,,,,,
824079,,,,,
723580,,,,,
729287,,,,,
741742,,,,,Articulo N° 5 del Reglamento de Admisión 2026-II
700344,,,,,
701376,,,,,
723741,,,,,
697533,,,,,
784704,,,,,
744925,,,,,
840434,,,,,
708309,,,,,
802239,,,,,Articulo N° 5 del Reglamento de Admisión 2026-II
757597,,,,,
828642,,,,,
704810,,,,,
693011,,,,,ALCANZÓ VACANTE
740584,,,,,
794555,,,,,
828234,,,,,
725399,,,,,
700233,,,,,
844249,,,,,
758312,,,,,
737165,,,,,
790715,,,,,
771671,,,,,
791731,,,,,
747915,,,,,
822086,,,,,
808716,,,,,ALCANZÓ VACANTE
686988,,,,,Articulo N° 5 del Reglamento de Admisión 2026-II
759345,,,,,
756446,,,,,
735820,,,,,
767119,,,,,
816672,,,,,
812877,,,,,
761285,,,,,
698636,,,,,
689360,,,,,
816225,,,,,
694877,,,,,ALCANZÓ VACANTE
689141,,,,,ALCANZÓ VACANTE
713008,,,,,
792556,,,,,
812923,,,,,
844752,,,,,
711703,,,,,
814571,,,,,
692971,,,,,ALCANZÓ VACANTE
825836,,,,,
792102,,,,,
759614,,,,,ALCANZÓ VACANTE
810425,,,,,
745728,,,,,
753300,,,,,
744491,,,,,
795197,,,,,
803684,,,,,
783663,,,,,Articulo N° 5 del Reglamento de Admisión 2026-II
779473,,,,,
832348,,,,,
751174,,,,,
753347,,,,,
733176,,,,,
762702,,,,,
811979,,,,,
687824,,,,,
709427,,,,,
744084,,,,,ALCANZÓ VACANTE
835427,,,,,
773373,,,,,
707831,,,,,
709467,,,,,
799258,,,,,
698396,,,,,
822815,,,,,
725837,,,,,
812316,,,,,
777288,,,,,
720906,,,,,
801566,,,,,
843964,,,,,Articulo N° 5 del Reglamento de Admisión 2026-II
832940,,,,,
836641,,,,,
768508,,,,,
751501,,,,,
788621,,,,,ALCANZÓ VACANTE
739173,,,,,
844380,,,,,
754974,,,,,
841982,,,,,
765205,,,,,
773228,,,,,
796787,,,,,
774646,,,,,
691450,,,,,
817891,,,,,
842628,,,,,
769965,,,,,
781885,,,,,
719326,,,,,
782003,,,,,
797436,,,,,
770143,,,,,
698558,,,,,
703922,,,,,
762990,,,,,
783436,,,,,
765339,,,,,
777471,,,,,
712134,,,,,
768438,,,,,
797314,,,,,
835451,,,,,
690478,,,,,
817835,,,,,
765565,,,,,
703093,,,,,
785141,,,,,
702946,,,,,
834436,,,,,
841843,,,,,
784175,,,,,
762764,,,,,
819054,,,,,
777572,,,,,
802229,,,,,
688140,,,,,
780622,,,,,
705824,,,,,
808226,,,,,
714880,,,,,
728417,,,,,
690895,,,,,
822703,,,,,
776944,,,,,
806032,,,,,
763664,,,,,
689702,,,,,
727563,,,,,AUSENTE
712475,,,,,
729640,,,,,
805289,,,,,
712286,,,,,ALCANZÓ VACANTE
718960,,,,,
723535,,,,,
723159,,,,,
810424,,,,,
842786,,,,,ALCANZÓ VACANTE
727247,,,,,
736967,,,,,
806856,,,,,
773231,,,,,
715001,,,,,
715191,,,,,
742086,,,,,
748272,,,,,
698408,,,,,
744893,,,,,
734571,,,,,
754279,,,,,
708573,,,,,
827116,,,,,
723095,,,,,
813891,,,,,
764001,,,,,
687720,,,,,
780786,,,,,
798322,,,,,
756224,,,,,
689362,,,,,
686648,,,,,
727246,,,,,
828819,,,,,
709611,,,,,
785467,,,,,
832114,,,,,
736622,,,,,
796470,,,,,
802617,,,,,
767962,,,,,
754654,,,,,ALCANZÓ VACANTE
704214,,,,,
724897,,,,,
809749,,,,,
831654,,,,,
709982,,,,,
748185,,,,,
700988,,,,,
700276,,,,,
694619,,,,,
814215,,,,,
843854,,,,,
815222,,,,,
844966,,,,,
685156,,,,,
695894,,,,,
738903,,,,,
769024,,,,,
785418,,,,,
788466,,,,,
741409,,,,,
814517,,,,,
719551,,,,,
717078,,,,,
836038,,,,,ALCANZÓ VACANTE
693044,,,,,
772234,,,,,
703585,,,,,
755408,,,,,
756776,,,,,
754954,,,,,
835961,,,,,
702096,,,,,
814160,,,,,
803088,,,,,
760519,,,,,
829482,,,,,ALCANZÓ VACANTE
809069,,,,,
752834,,,,,
706176,,,,,
789663,,,,,
718332,,,,,
771701,,,,,
756123,,,,,
741580,,,,,
827736,,,,,
698702,,,,,AUSENTE
782094,,,,,
730048,,,,,
762341,,,,,
698586,,,,,ALCANZÓ VACANTE
842964,,,,,
728970,,,,,
797618,,,,,
744605,,,,,
736317,,,,,
738240,,,,,
721749,,,,,
698435,,,,,
840574,,,,,
753093,,,,,
813332,,,,,
686424,,,,,
710421,,,,,ALCANZÓ VACANTE
704860,,,,,
787413,,,,,
790013,,,,,
699374,,,,,
686345,,,,,
772298,,,,,
710626,,,,,
733062,,,,,
730190,,,,,
706738,,,,,
752219,,,,,
716911,,,,,
717909,,,,,
706596,,,,,
830780,,,,,
747925,,,,,
700293,,,,,
711867,,,,,
729900,,,,,
813543,,,,,
824014,,,,,ALCANZÓ VACANTE
834998,,,,,ALCANZÓ VACANTE
742036,,,,,
769531,,,,,ALCANZÓ VACANTE
826506,,,,,ALCANZÓ VACANTE
692637,,,,,
777211,,,,,
787671,,,,,
709268,,,,,
713746,,,,,Articulo N° 5 del Reglamento de Admisión 2026-II
700072,,,,,
746065,,,,,
766336,,,,,
722297,,,,,
715190,,,,,
696211,,,,,
764090,,,,,
769201,,,,,AUSENTE
775607,,,,,
816637,,,,,
743735,,,,,
843919,,,,,
713973,,,,,ALCANZÓ VACANTE
801344,,,,,
798462,,,,,
685155,,,,,
731245,,,,,
722279,,,,,
776956,,,,,
803784,,,,,
837168,,,,,
692193,,,,,
738050,,,,,
785892,,,,,
765898,,,,,
838482,,,,,
697547,,,,,
823421,,,,,
743703,,,,,
752501,,,,,
781706,,,,,
780527,,,,,
816856,,,,,ALCANZÓ VACANTE
690280,,,,,
838580,,,,,
707445,,,,,
824477,,,,,ALCANZÓ VACANTE
740433,,,,,
758978,,,,,
798336,,,,,
801383,,,,,
783825,,,,,
792917,,,,,Articulo N° 5 del Reglamento de Admisión 2026-II
813251,,,,,
781465,,,,,
710691,,,,,
831863,,,,,ALCANZÓ VACANTE
840588,,,,,
694719,,,,,
695020,,,,,
727597,,,,,
836157,,,,,
737161,,,,,ALCANZÓ VACANTE
747546,,,,,
739999,,,,,
829694,,,,,
778068,,,,,Articulo N° 5 del Reglamento de Admisión 2026-II
781149,,,,,
713901,,,,,
788754,,,,,
776441,,,,,
827282,,,,,
723298,,,,,
737855,,,,,
706268,,,,,
763813,,,,,
686651,,,,,
693304,,,,,
844376,,,,,
735339,,,,,
788493,,,,,
730431,,,,,
767625,,,,,
702543,,,,,
738032,,,,,
741922,,,,,
723193,,,,,
704460,,,,,
824023,,,,,
761793,,,,,
784656,,,,,
691698,,,,,
810162,,,,,
782527,,,,,
822835,,,,,
723164,,,,,
805037,,,,,
793074,,,,,
831971,,,,,
824081,,,,,
829571,,,,,
810099,,,,,
824095,,,,,
810984,,,,,
702607,,,,,
718974,,,,,
755975,,,,,
838022,,,,,
750895,,,,,
694840,,,,,
804764,,,,,
829539,,,,,
789967,,,,,
780831,,,,,
786119,,,,,
742181,,,,,
801409,,,,,
805251,,,,,
758871,,,,,
784734,,,,,
700029,,,,,
784354,,,,,
701176,,,,,
764066,,,,,
733167,,,,,
789232,,,,,
745399,,,,,
750566,,,,,
778625,,,,,
779800,,,,,
764657,,,,,
803541,,,,,
839105,,,,,
690987,,,,,
800983,,,,,
794850,,,,,
754587,,,,,
823496,,,,,ALCANZÓ VACANTE
812014,,,,,
758235,,,,,
810938,,,,,
835221,,,,,AUSENTE
796448,,,,,
770099,,,,,
795623,,,,,
770382,,,,,
838489,,,,,
779786,,,,,
809941,,,,,
686889,,,,,
765181,,,,,
794187,,,,,
701577,,,,,
751229,,,,,
800217,,,,,
688509,,,,,
771992,,,,,
702922,,,,,ALCANZÓ VACANTE
696502,,,,,
734751,,,,,
768949,,,,,
713923,,,,,
687080,,,,,
698596,,,,,
768288,,,,,
747901,,,,,
791841,,,,,
814814,,,,,
810829,,,,,
803818,,,,,
691550,,,,,
729706,,,,,ALCANZÓ VACANTE
736889,,,,,
705818,,,,,
843565,,,,,
794705,,,,,AUSENTE
813135,,,,,
704280,,,,,
717908,,,,,
735377,,,,,
830980,,,,,
747038,,,,,
783254,,,,,
693717,,,,,
800373,,,,,
694942,,,,,
719530,,,,,
729130,,,,,
793639,,,,,
768956,,,,,
840120,,,,,
689736,,,,,
817319,,,,,
786955,,,,,
831147,,,,,
771572,,,,,
791432,,,,,
789924,,,,,
770591,,,,,ALCANZÓ VACANTE
735880,,,,,
709374,,,,,
808748,,,,,
827285,,,,,
767751,,,,,
808880,,,,,
814049,,,,,
832455,,,,,
745974,,,,,
774888,,,,,
809995,,,,,
712024,,,,,
686938,,,,,
724874,,,,,
773036,,,,,
771813,,,,,
811909,,,,,
687840,,,,,
716202,,,,,
730684,,,,,
710776,,,,,
839420,,,,,ALCANZÓ VACANTE
834738,,,,,
809452,,,,,
833357,,,,,
783124,,,,,
697546,,,,,
686150,,,,,
767637,,,,,
819864,,,,,
788525,,,,,
802975,,,,,
827582,,,,,
685266,,,,,
808152,,,,,Articulo N° 5 del Reglamento de Admisión 2026-II
839724,,,,,
735075,,,,,
770593,,,,,
690811,,,,,
806500,,,,,
737837,,,,,
816739,,,,,
810797,,,,,
825018,,,,,
694057,,,,,
835514,,,,,AUSENTE
766948,,,,,
810017,,,,,
693193,,,,,
713778,,,,,
763224,,,,,ALCANZÓ VACANTE
695691,,,,,
705890,,,,,
762704,,,,,ALCANZÓ VACANTE
691856,,,,,
721381,,,,,
777992,,,,,
805144,,,,,
808704,,,,,
726856,,,,,
710110,,,,,
712383,,,,,
764902,,,,,
718698,,,,,
830620,,,,,
766371,,,,,
705500,,,,,
766328,,,,,
711882,,,,,
803230,,,,,
803395,,,,,ALCANZÓ VACANTE
789096,,,,,
778371,,,,,
783570,,,,,
702673,,,,,
693866,,,,,
806839,,,,,
707880,,,,,
793422,,,,,
759649,,,,,
836339,,,,,
802524,,,,,
803235,,,,,
742494,,,,,
782073,,,,,
800108,,,,,AUSENTE
784650,,,,,
804395,,,,,
826600,,,,,
777667,,,,,
812995,,,,,ALCANZÓ VACANTE
706058,,,,,
798472,,,,,
820180,,,,,
829473,,,,,
783683,,,,,
752196,,,,,
837000,,,,,
685891,,,,,
706029,,,,,
805215,,,,,
690475,,,,,AUSENTE
690957,,,,,
716461,,,,,
739842,,,,,
778969,,,,,
686311,,,,,
787258,,,,,
701839,,,,,
827970,,,,,
762763,,,,,
712144,,,,,
844439,,,,,
698701,,,,,
691180,,,,,
798387,,,,,
728467,,,,,
806982,,,,,ALCANZÓ VACANTE
742407,,,,,
737328,,,,,
759008,,,,,
767596,,,,,ALCANZÓ VACANTE
793900,,,,,
744527,,,,,
792232,,,,,
780638,,,,,
797357,,,,,
714486,,,,,
804245,,,,,
746198,,,,,
789851,,,,,ALCANZÓ VACANTE
798753,,,,,
700863,,,,,
840176,,,,,ALCANZÓ VACANTE
770973,,,,,
733683,,,,,
719185,,,,,
838865,,,,,
767732,,,,,
755519,,,,,
767720,,,,,
722180,,,,,
816274,,,,,
830748,,,,,ALCANZÓ VACANTE
694206,,,,,
779423,,,,,
831735,,,,,
685449,,,,,
757994,,,,,
835282,,,,,
808628,,,,,
725880,,,,,
758416,,,,,
832403,,,,,
799098,,,,,ALCANZÓ VACANTE
705484,,,,,
839797,,,,,
781653,,,,,Articulo N° 5 del Reglamento de Admisión 2026-II
762658,,,,,
700570,,,,,
755963,,,,,
754725,,,,,
777518,,,,,
800531,,,,,
792399,,,,,
762815,,,,,
750354,,,,,
696954,,,,,
779768,,,,,
810725,,,,,
727733,,,,,
701014,,,,,
823294,,,,,
696693,,,,,
800007,,,,,
827516,,,,,
743369,,,,,
741420,,,,,
744426,,,,,
793853,,,,,Articulo N° 5 del Reglamento de Admisión 2026-II
808839,,,,,
749480,,,,,ALCANZÓ VACANTE
768465,,,,,ALCANZÓ VACANTE
835990,,,,,
751469,,,,,
753704,,,,,
774949,,,,,
829989,,,,,ALCANZÓ VACANTE
703724,,,,,
804965,,,,,
765320,,,,,
798961,,,,,
702760,,,,,
833023,,,,,
694953,,,,,
711300,,,,,ALCANZÓ VACANTE
815827,,,,,
756216,,,,,
796280,,,,,
792788,,,,,
813870,,,,,
722148,,,,,
757233,,,,,
840426,,,,,
824857,,,,,
745914,,,,,
715760,,,,,
729603,,,,,
814407,,,,,ALCANZÓ VACANTE
735064,,,,,
717509,,,,,
825844,,,,,
768844,,,,,
814185,,,,,
739466,,,,,
741888,,,,,
713599,,,,,
802227,,,,,
778444,,,,,
783549,,,,,
792374,,,,,
734687,,,,,
779112,,,,,
688690,,,,,
818054,,,,,
707005,,,,,
798438,,,,,
834691,,,,,
812282,,,,,
752543,,,,,
731271,,,,,
767091,,,,,AUSENTE
825940,,,,,
844367,,,,,ALCANZÓ VACANTE
724033,,,,,
837946,,,,,
752977,,,,,
777399,,,,,
752792,,,,,
765641,,,,,
767714,,,,,
720761,,,,,ALCANZÓ VACANTE
829224,,,,,
796176,,,,,
698735,,,,,
806255,,,,,
761433,,,,,
712412,,,,,
811803,,,,,
713460,,,,,
697366,,,,,
749723,,,,,
735866,,,,,
693270,,,,,ALCANZÓ VACANTE
767313,,,,,
831665,,,,,
690361,,,,,
702397,,,,,
752101,,,,,
698042,,,,,
685749,,,,,
685346,,,,,
732411,,,,,
762892,,,,,
786990,,,,,
740050,,,,,
800184,,,,,
726066,,,,,
841364,,,,,
757512,,,,,
812474,,,,,
750454,,,,,
754616,,,,,
736293,,,,,
771604,,,,,
763264,,,,,
808444,,,,,ALCANZÓ VACANTE
801513,,,,,
820785,,,,,
714436,,,,,
797714,,,,,
751822,,,,,
705227,,,,,
767698,,,,,
738452,,,,,
750117,,,,,
784332,,,,,
809920,,,,,AUSENTE
718807,,,,,
758341,,,,,ALCANZÓ VACANTE
833550,,,,,
699398,,,,,
837324,,,,,
791647,,,,,
766643,,,,,
